ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
12106	蔷薇风霜剑·落雪白	10		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	10		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	10		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	11		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	11		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	11		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	11		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	12		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	12		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	12		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	12		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	13		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	13		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	13		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	13		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	14		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	14		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	14		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	14		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	15		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	15		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	15		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	15		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	16		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	16		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	16		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	16		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	17		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	17		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	17		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	17		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	18		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	18		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	18		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	18		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	19		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	19		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	19		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	19		3104	14704	14704	峨眉武器外装T1·颜色4	
12105	蔷薇风霜剑·忘忧黄	20		3101	14701	14701	峨眉武器外装T1·颜色1	
12106	蔷薇风霜剑·落雪白	20		3102	14702	14702	峨眉武器外装T1·颜色2	
12107	蔷薇风霜剑·玫瑰粉	20		3103	14703	14703	峨眉武器外装T1·颜色3	
12108	蔷薇风霜剑·妖姬蓝	20		3104	14704	14704	峨眉武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	1		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	1		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	1		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	1		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	2		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	2		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	2		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	2		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	3		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	3		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	3		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	3		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	4		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	4		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	4		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	4		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	5		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	5		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	5		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	5		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	6		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	6		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	6		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	6		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	7		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	7		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	7		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	7		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	8		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	8		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	8		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	8		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	9		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	9		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	9		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	9		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	10		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	10		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	10		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	10		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	11		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	11		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	11		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	11		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	12		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	12		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	12		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	12		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	13		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	13		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	13		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	13		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	14		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	14		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	14		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	14		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	15		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	15		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	15		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	15		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	16		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	16		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	16		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	16		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	17		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	17		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	17		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	17		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	18		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	18		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	18		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	18		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	19		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	19		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	19		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	19		3204	14744	14744	桃花武器外装T1·颜色4	
12109	晴天落花弓·玫瑰粉	20		3201	14741	14741	桃花武器外装T1·颜色1	
12110	晴天落花弓·幽雅紫	20		3202	14742	14742	桃花武器外装T1·颜色2	
12111	晴天落花弓·蝴蝶蓝	20		3203	14743	14743	桃花武器外装T1·颜色3	
12112	晴天落花弓·忘忧黄	20		3204	14744	14744	桃花武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	1		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	1		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	1		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	1		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	2		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	2		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	2		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	2		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	3		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	3		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	3		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	3		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	4		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	4		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	4		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	4		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	5		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	5		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	5		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	5		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	6		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	6		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	6		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	6		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	7		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	7		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	7		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	7		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	8		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	8		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	8		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	8		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	9		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	9		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	9		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	9		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	10		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	10		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	10		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	10		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	11		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	11		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	11		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	11		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	12		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	12		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	12		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	12		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	13		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	13		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	13		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	13		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	14		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	14		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	14		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	14		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	15		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	15		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	15		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	15		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	16		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	16		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	16		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	16		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	17		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	17		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	17		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	17		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	18		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	18		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	18		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	18		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	19		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	19		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	19		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	19		3304	14784	14784	逍遥武器外装T1·颜色4	
12113	飞天流彗枪·落叶黄	20		3301	14781	14781	逍遥武器外装T1·颜色1	
12114	飞天流彗枪·蝴蝶蓝	20		3302	14782	14782	逍遥武器外装T1·颜色2	
12115	飞天流彗枪·玄铁灰	20		3303	14783	14783	逍遥武器外装T1·颜色3	
12116	飞天流彗枪·幽暗红	20		3304	14784	14784	逍遥武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	1		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	1		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	1		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	1		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	2		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	2		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	2		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	2		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	3		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	3		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	3		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	3		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	4		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	4		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	4		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	4		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	5		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	5		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	5		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	5		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	6		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	6		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	6		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	6		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	7		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	7		3402	14822	14822	武当武器外装T1·颜色2	
12119	太岳金桔剑·翡翠绿	7		3403	14823	14823	武当武器外装T1·颜色3	
12120	太岳金桔剑·秋意黄	7		3404	14824	14824	武当武器外装T1·颜色4	
12117	太岳金桔剑·青翠绿	8		3401	14821	14821	武当武器外装T1·颜色1	
12118	太岳金桔剑·幽暗红	8		3402	14822	14822	武当武器外装T1·颜色2	
