ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
2610		Player/Doodads/weapons/Prefabs/f10_h004.prefab			B_LH	B_RH	华山武器3·偏色1				f10_h004	1		144|144|144|206		181|157|132|142		208|71|71|142																			
2611		Player/Doodads/weapons/Prefabs/f10_h004.prefab			B_LH	B_RH	华山武器3·偏色2				f10_h004	1		127|110|95|102		213|213|213|255		226|172|56|110																			
2612		Player/Doodads/weapons/Prefabs/f10_h004.prefab			B_LH	B_RH	华山武器3·偏色3				f10_h004	1		255|255|255|102		42|43|71|204		54|122|255|13																			
2613		Player/Doodads/weapons/Prefabs/f10_h005.prefab			B_LH	B_RH	华山武器4·偏色1				f10_h005	1		206|58|40|50		67|67|67|129		243|243|243|152																			
2614		Player/Doodads/weapons/Prefabs/f10_h005.prefab			B_LH	B_RH	华山武器4·偏色2				f10_h005	1		236|170|29|113		103|238|199|255		255|255|255|188																			
2615		Player/Doodads/weapons/Prefabs/f10_h005.prefab			B_LH	B_RH	华山武器4·偏色3				f10_h005	1		238|126|66|96		247|238|161|255		71|73|73|255																			
2616		Player/Doodads/weapons/Prefabs/f10_h006.prefab			B_LH	B_RH	华山武器5·偏色1				f10_h006	1		245|242|220|163		236|219|147|176		138|131|118|153																			
2617		Player/Doodads/weapons/Prefabs/f10_h006.prefab			B_LH	B_RH	华山武器5·偏色2				f10_h006	1		255|188|104|137		193|65|73|176		116|115|112|153																			
2618		Player/Doodads/weapons/Prefabs/f10_h006.prefab			B_LH	B_RH	华山武器5·偏色3				f10_h006	1		255|219|166|126		191|191|191|176		54|147|240|102																			
2619		Player/Doodads/weapons/Prefabs/f10_h007.prefab			B_LH	B_RH	华山武器6·偏色1				f10_h007	1		255|231|179|155		213|213|213|255		168|27|27|172																			
2620		Player/Doodads/weapons/Prefabs/f10_h007.prefab			B_LH	B_RH	华山武器6·偏色2				f10_h007	1		203|215|251|157		152|230|217|192		58|100|255|141																			
2621		Player/Doodads/weapons/Prefabs/f10_h007.prefab			B_LH	B_RH	华山武器6·偏色3				f10_h007	1		255|179|65|110		26|21|17|255		44|181|153|0																			
2622		Player/Doodads/weapons/Prefabs/f10_h008.prefab			B_LH	B_RH	华山武器7·偏色1				f10_h008	1		241|74|74|67		253|232|187|158		99|95|95|157																			
2623		Player/Doodads/weapons/Prefabs/f10_h008.prefab			B_LH	B_RH	华山武器7·偏色2				f10_h008	1		10|238|49|53		240|246|255|169		255|251|110|50																			
2624		Player/Doodads/weapons/Prefabs/f10_h008.prefab			B_LH	B_RH	华山武器7·偏色3				f10_h008	1		33|149|230|85		241|251|255|206		253|191|143|35																			
2625		Player/Doodads/weapons/Prefabs/f10_h009.prefab			B_LH	B_RH	华山武器8·偏色1				f10_h009	1		228|50|50|169		234|143|46|125		245|240|227|204																			
2626		Player/Doodads/weapons/Prefabs/f10_h009.prefab			B_LH	B_RH	华山武器8·偏色2				f10_h009	1		124|54|245|163		55|157|198|133		226|238|255|171																			
2627		Player/Doodads/weapons/Prefabs/f10_h009.prefab			B_LH	B_RH	华山武器8·偏色3				f10_h009	1		101|101|101|169		255|246|210|220		236|182|67|131																			
2628		Player/Doodads/weapons/Prefabs/f10_h010.prefab			B_LH	B_RH	华山武器9·偏色1				f10_h010	1		80|247|233|255		104|104|104|255		255|195|88|136																			
2629		Player/Doodads/weapons/Prefabs/f10_h010.prefab			B_LH	B_RH	华山武器9·偏色2				f10_h010	1		241|241|241|255		251|190|59|209		213|100|67|129																			
2630		Player/Doodads/weapons/Prefabs/f10_h010.prefab			B_LH	B_RH	华山武器9·偏色3				f10_h010	1		255|255|255|215		73|157|255|214		255|247|241|235																			
2631		Player/Doodads/weapons/Prefabs/f10_h011.prefab			B_LH	B_RH	华山武器10·偏色1				f10_h011	1		255|253|198|185		223|155|93|179		172|156|135|174																			
2632		Player/Doodads/weapons/Prefabs/f10_h011.prefab			B_LH	B_RH	华山武器10·偏色2				f10_h011	1		223|244|255|166		103|116|251|120		163|92|170|163																			
2633		Player/Doodads/weapons/Prefabs/f10_h011.prefab			B_LH	B_RH	华山武器10·偏色3				f10_h011	1		243|172|107|145		138|138|138|153		127|73|38|78																			
2634		Player/Doodads/weapons/Prefabs/f10_h012.prefab			B_LH	B_RH	华山武器11·偏色1				f10_h012	1		255|213|176|158		168|201|255|171		77|124|238|101																			
2635		Player/Doodads/weapons/Prefabs/f10_h012.prefab			B_LH	B_RH	华山武器11·偏色2				f10_h012	1		253|255|241|164		243|149|77|196		138|124|124|255																			
2636		Player/Doodads/weapons/Prefabs/f10_h012.prefab			B_LH	B_RH	华山武器11·偏色3				f10_h012	1		255|214|127|137		56|142|82|153		133|129|121|255																			
2637		Player/Doodads/weapons/Prefabs/f10_h013.prefab			B_LH	B_RH	华山武器12·偏色1				f10_h013	1		240|44|44|164		249|242|220|192		33|33|33|255																			
2638		Player/Doodads/weapons/Prefabs/f10_h013.prefab			B_LH	B_RH	华山武器12·偏色2				f10_h013	1		82|210|215|211		241|198|133|141		228|226|190|227																			
2639		Player/Doodads/weapons/Prefabs/f10_h013.prefab			B_LH	B_RH	华山武器12·偏色3				f10_h013	1		136|109|243|144		255|251|241|195		136|206|247|223																			
2640		Player/Doodads/weapons/Prefabs/f10_h014.prefab			B_LH	B_RH	华山武器13·偏色1				f10_h014	1		247|218|167|212		114|243|195|215		202|116|61|67																			
2641		Player/Doodads/weapons/Prefabs/f10_h014.prefab			B_LH	B_RH	华山武器13·偏色2				f10_h014	1		225|227|234|228		85|160|247|152		241|90|212|137																			
2642		Player/Doodads/weapons/Prefabs/f10_h014.prefab			B_LH	B_RH	华山武器13·偏色3				f10_h014	1		97|177|193|222		255|193|127|182		131|121|111|55																			
2643		Player/Doodads/weapons/Prefabs/f10_h015.prefab			B_LH	B_RH	华山武器14·偏色1				f10_h015	1		172|172|172|168		255|91|91|174		185|129|129|255																			
2644		Player/Doodads/weapons/Prefabs/f10_h015.prefab			B_LH	B_RH	华山武器14·偏色2				f10_h015	1		168|208|255|220		91|187|255|166		149|139|132|153																			
2645		Player/Doodads/weapons/Prefabs/f10_h015.prefab			B_LH	B_RH	华山武器14·偏色3				f10_h015	1		46|46|46|255		253|240|201|158		255|156|50|45																			
2646		Player/Doodads/weapons/Prefabs/f10_h016.prefab			B_LH	B_RH	华山武器15·偏色1				f10_h016	1		217|172|52|198		250|255|211|144		163|163|163|160																			
2647		Player/Doodads/weapons/Prefabs/f10_h016.prefab			B_LH	B_RH	华山武器15·偏色2				f10_h016	1		51|200|240|255		255|244|230|137		125|135|198|180																			
2648		Player/Doodads/weapons/Prefabs/f10_h016.prefab			B_LH	B_RH	华山武器15·偏色3				f10_h016	1		50|48|48|255		255|241|241|199		255|91|95|72																			
2701		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12701	B_LH	B_RH	18门派出生武器·偏色1																														
2702		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12702	B_LH	B_RH	18门派出生武器·偏色2																														
2703		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12703	B_LH	B_RH	18门派出生武器·偏色3																														
2704		Player/Doodads/weapons/Prefabs/f4_k005.prefab		12704	B_LH	B_RH	18门派武器1·偏色1																														
2705		Player/Doodads/weapons/Prefabs/f4_k005.prefab		12705	B_LH	B_RH	18门派武器1·偏色2																														
2706		Player/Doodads/weapons/Prefabs/f4_k005.prefab		12706	B_LH	B_RH	18门派武器1·偏色3																														
2707		Player/Doodads/weapons/Prefabs/f4_k006.prefab		12707	B_LH	B_RH	18门派武器2·偏色1																														
2708		Player/Doodads/weapons/Prefabs/f4_k006.prefab		12708	B_LH	B_RH	18门派武器2·偏色2																														
2709		Player/Doodads/weapons/Prefabs/f4_k006.prefab		12709	B_LH	B_RH	18门派武器2·偏色3																														
2710		Player/Doodads/weapons/Prefabs/f4_k002.prefab		12710	B_LH	B_RH	18门派武器3·偏色1																														
2711		Player/Doodads/weapons/Prefabs/f4_k002.prefab		12711	B_LH	B_RH	18门派武器3·偏色2																														
2712		Player/Doodads/weapons/Prefabs/f4_k002.prefab		12712	B_LH	B_RH	18门派武器3·偏色3																														
2713		Player/Doodads/weapons/Prefabs/f4_k003.prefab		12713	B_LH	B_RH	18门派武器4·偏色1																														
2714		Player/Doodads/weapons/Prefabs/f4_k003.prefab		12714	B_LH	B_RH	18门派武器4·偏色2																														
2715		Player/Doodads/weapons/Prefabs/f4_k003.prefab		12715	B_LH	B_RH	18门派武器4·偏色3																														
2716		Player/Doodads/weapons/Prefabs/f4_k004.prefab		12716	B_LH	B_RH	18门派武器5·偏色1																														
2717		Player/Doodads/weapons/Prefabs/f4_k004.prefab		12717	B_LH	B_RH	18门派武器5·偏色2																														
2718		Player/Doodads/weapons/Prefabs/f4_k004.prefab		12718	B_LH	B_RH	18门派武器5·偏色3																														
2719		Player/Doodads/weapons/Prefabs/f4_k007.prefab		12719	B_LH	B_RH	18门派武器6·偏色1																														
2720		Player/Doodads/weapons/Prefabs/f4_k007.prefab		12720	B_LH	B_RH	18门派武器6·偏色2																														
2721		Player/Doodads/weapons/Prefabs/f4_k007.prefab		12721	B_LH	B_RH	18门派武器6·偏色3																														
2722		Player/Doodads/weapons/Prefabs/f4_k008.prefab		12722	B_LH	B_RH	18门派武器7·偏色1																														
2723		Player/Doodads/weapons/Prefabs/f4_k008.prefab		12723	B_LH	B_RH	18门派武器7·偏色2																														
2724		Player/Doodads/weapons/Prefabs/f4_k008.prefab		12724	B_LH	B_RH	18门派武器7·偏色3																														
2725		Player/Doodads/weapons/Prefabs/f4_k009.prefab		12725	B_LH	B_RH	18门派武器8·偏色1																														
2726		Player/Doodads/weapons/Prefabs/f4_k009.prefab		12726	B_LH	B_RH	18门派武器8·偏色2																														
2727		Player/Doodads/weapons/Prefabs/f4_k009.prefab		12727	B_LH	B_RH	18门派武器8·偏色3																														
2728		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12728	B_LH	B_RH	18门派武器9·偏色1																														
2729		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12729	B_LH	B_RH	18门派武器9·偏色2																														
2730		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12730	B_LH	B_RH	18门派武器9·偏色3																														
2731		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12731	B_LH	B_RH	18门派武器10·偏色1																														
2732		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12732	B_LH	B_RH	18门派武器10·偏色2																														
2733		Player/Doodads/weapons/Prefabs/f4_k001.prefab		12733	B_LH	B_RH	18门派武器10·偏色3																														
2801		Player/Doodads/weapons/Prefabs/m5_a001_r.prefab	12801	12801	B_LH	B_RH	19门派出生武器·偏色1																														
2802		Player/Doodads/weapons/Prefabs/m5_a001_r.prefab	12802	12802	B_LH	B_RH	19门派出生武器·偏色2																														
2803		Player/Doodads/weapons/Prefabs/m5_a001_r.prefab	12803	12803	B_LH	B_RH	19门派出生武器·偏色3																														
2804		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12804	12804	B_LH	B_RH	19门派武器1·偏色1																														
2805		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12805	12805	B_LH	B_RH	19门派武器1·偏色2																														
2806		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12806	12806	B_LH	B_RH	19门派武器1·偏色3																														
2807		Player/Doodads/weapons/Prefabs/m5_a003_r.prefab	12807	12807	B_LH	B_RH	19门派武器2·偏色1																														
2808		Player/Doodads/weapons/Prefabs/m5_a003_r.prefab	12808	12808	B_LH	B_RH	19门派武器2·偏色2																														
2809		Player/Doodads/weapons/Prefabs/m5_a003_r.prefab	12809	12809	B_LH	B_RH	19门派武器2·偏色3																														
2810		Player/Doodads/weapons/Prefabs/m5_a004_r.prefab	12810	12810	B_LH	B_RH	19门派武器3·偏色1																														
2811		Player/Doodads/weapons/Prefabs/m5_a004_r.prefab	12811	12811	B_LH	B_RH	19门派武器3·偏色2																														
2812		Player/Doodads/weapons/Prefabs/m5_a004_r.prefab	12812	12812	B_LH	B_RH	19门派武器3·偏色3																														
2813		Player/Doodads/weapons/Prefabs/m5_a005_r.prefab	12813	12813	B_LH	B_RH	19门派武器4·偏色1																														
2814		Player/Doodads/weapons/Prefabs/m5_a005_r.prefab	12814	12814	B_LH	B_RH	19门派武器4·偏色2																														
2815		Player/Doodads/weapons/Prefabs/m5_a005_r.prefab	12815	12815	B_LH	B_RH	19门派武器4·偏色3																														
2816		Player/Doodads/weapons/Prefabs/m5_a009_r.prefab	12816	12816	B_LH	B_RH	19门派武器5·偏色1																														
2817		Player/Doodads/weapons/Prefabs/m5_a009_r.prefab	12817	12817	B_LH	B_RH	19门派武器5·偏色2																														
2818		Player/Doodads/weapons/Prefabs/m5_a009_r.prefab	12818	12818	B_LH	B_RH	19门派武器5·偏色3																														
2819		Player/Doodads/weapons/Prefabs/m5_a007_r.prefab	12819	12819	B_LH	B_RH	19门派武器6·偏色1																														
2820		Player/Doodads/weapons/Prefabs/m5_a007_r.prefab	12820	12820	B_LH	B_RH	19门派武器6·偏色2																														
2821		Player/Doodads/weapons/Prefabs/m5_a007_r.prefab	12821	12821	B_LH	B_RH	19门派武器6·偏色3																														
2822		Player/Doodads/weapons/Prefabs/m5_a006_r.prefab	12822	12822	B_LH	B_RH	19门派武器7·偏色1																														
2823		Player/Doodads/weapons/Prefabs/m5_a006_r.prefab	12823	12823	B_LH	B_RH	19门派武器7·偏色2																														
2824		Player/Doodads/weapons/Prefabs/m5_a006_r.prefab	12824	12824	B_LH	B_RH	19门派武器7·偏色3																														
2825		Player/Doodads/weapons/Prefabs/m5_a008_r.prefab	12825	12825	B_LH	B_RH	19门派武器8·偏色1																														
2826		Player/Doodads/weapons/Prefabs/m5_a008_r.prefab	12826	12826	B_LH	B_RH	19门派武器8·偏色2																														
2827		Player/Doodads/weapons/Prefabs/m5_a008_r.prefab	12827	12827	B_LH	B_RH	19门派武器8·偏色3																														
2828		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12828	12828	B_LH	B_RH	19门派武器9·偏色1																														
2829		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12829	12829	B_LH	B_RH	19门派武器9·偏色2																														
2830		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12830	12830	B_LH	B_RH	19门派武器9·偏色3																														
2831		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12831	12831	B_LH	B_RH	19门派武器10·偏色1																														
2832		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12832	12832	B_LH	B_RH	19门派武器10·偏色2																														
2833		Player/Doodads/weapons/Prefabs/m5_a002_r.prefab	12833	12833	B_LH	B_RH	19门派武器10·偏色3																														
2901	Player/Doodads/weapons/Prefabs/f5_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_s001_r.prefab	12901	12901	B_LH	B_RH	20门派出生武器·偏色1																														
2902	Player/Doodads/weapons/Prefabs/f5_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_s001_r.prefab	12902	12902	B_LH	B_RH	20门派出生武器·偏色2																														
2903	Player/Doodads/weapons/Prefabs/f5_s001_l.prefab	Player/Doodads/weapons/Prefabs/f5_s001_r.prefab	12903	12903	B_LH	B_RH	20门派出生武器·偏色3																														
2904	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12904	12904	B_LH	B_RH	20门派武器1·偏色1																														
2905	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12905	12905	B_LH	B_RH	20门派武器1·偏色2																														
2906	Player/Doodads/weapons/Prefabs/f5_s002_l.prefab	Player/Doodads/weapons/Prefabs/f5_s002_r.prefab	12906	12906	B_LH	B_RH	20门派武器1·偏色3																														
2907	Player/Doodads/weapons/Prefabs/f5_s003_l.prefab	Player/Doodads/weapons/Prefabs/f5_s003_r.prefab	12907	12907	B_LH	B_RH	20门派武器2·偏色1																														
2908	Player/Doodads/weapons/Prefabs/f5_s003_l.prefab	Player/Doodads/weapons/Prefabs/f5_s003_r.prefab	12908	12908	B_LH	B_RH	20门派武器2·偏色2																														
2909	Player/Doodads/weapons/Prefabs/f5_s003_l.prefab	Player/Doodads/weapons/Prefabs/f5_s003_r.prefab	12909	12909	B_LH	B_RH	20门派武器2·偏色3																														
2910	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	12910	12910	B_LH	B_RH	20门派武器3·偏色1																														
2911	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	12911	12911	B_LH	B_RH	20门派武器3·偏色2																														
2912	Player/Doodads/weapons/Prefabs/f5_s004_l.prefab	Player/Doodads/weapons/Prefabs/f5_s004_r.prefab	12912	12912	B_LH	B_RH	20门派武器3·偏色3																														
2913	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	12913	12913	B_LH	B_RH	20门派武器4·偏色1																														
2914	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	12914	12914	B_LH	B_RH	20门派武器4·偏色2																														
2915	Player/Doodads/weapons/Prefabs/f5_s005_l.prefab	Player/Doodads/weapons/Prefabs/f5_s005_r.prefab	12915	12915	B_LH	B_RH	20门派武器4·偏色3																														
2916	Player/Doodads/weapons/Prefabs/f5_s006_l.prefab	Player/Doodads/weapons/Prefabs/f5_s006_r.prefab	12916	12916	B_LH	B_RH	20门派武器5·偏色1																														
